Key,Description,LongDescription,Modified,Deprecated
49H7,HACHIRYU MARU NO. 13,,2006-12-21T14:39:22.83,false
49H8,HAKONE MARU,,2006-12-21T14:39:22.83,false
49H9,HARUNA MARU,,2006-12-21T14:39:22.83,false
49HA,HATSUTAKA MARU,,2006-12-21T14:39:22.83,false
49HB,HEWA,,2006-12-21T14:39:22.83,false
49HC,HATAKAZE,,2006-12-21T14:39:22.83,false
49HD,HAYABUSA,,2006-12-21T14:39:22.83,false
49HE,HEIYO,,2021-02-25T11:48:58.73,false
49HF,HINOKUNI MARU,,2006-12-21T14:39:22.83,false
49HG,HAKUREI MARU,,2006-12-21T14:39:22.83,false
49HH,HAKUHO MARU,,2015-05-19T17:30:57.83,false
49HI,HISHO,,2006-12-21T14:39:22.83,false
49HJ,HYOGO MARU,,2006-12-21T14:39:22.83,false
49HK,HAKUYO-MARU,,2006-12-21T14:39:22.83,false
49HL,HOSHO MARU NO. 2,,2006-12-21T14:39:22.83,false
49HM,FUKIMAYA MARU,,2006-12-21T14:39:22.83,false
49HN,HEIAN-MARU,,2006-12-21T14:39:22.83,false
49HO,HOKUSEI-MARU,,2013-01-08T12:04:43.403,false
49HP,HAYATE,,2006-12-21T14:39:22.83,false
49HQ,HAKURYU MARU NO. 18,,2006-12-21T14:39:22.83,false
49HR,HIROTA MARU,,2006-12-21T14:39:22.83,false
49HS,FUSA MARU,,2006-12-21T14:39:22.83,false
49HT,HACHIKO MARU,,2006-12-21T14:39:22.83,false
49HU,FUJI-MARU,,2006-12-21T14:39:22.83,false
49HV,HIEI MARU,,2006-12-21T14:39:22.83,false
49HW,SHIRASAGI,,2006-12-21T14:39:22.83,false
49HX,HIYOSHI MARU,,2006-12-21T14:39:22.83,false
49HY,HYUGA-MARU,,2006-12-21T14:39:22.83,false
49HZ,FUJI,,2006-12-21T14:39:22.83,false
49I1,HOKKO MARU,,2010-06-17T09:58:59.903,false
49I2,CHIBA-MARU NO. 2,,2006-12-21T14:39:22.83,false
49I3,ISONAMI,,2006-12-21T14:39:22.83,false
49I4,IKI,,2006-12-21T14:39:22.83,false
49I5,AISEI MARU NO.5,,2006-12-21T14:39:22.83,false
49IA,KITAKAMI-MARU,,2006-12-21T14:39:22.83,false
49IB,IBARAGI-MARU,,2006-12-21T14:39:22.83,false
49IC,ISOSHIO,,2006-12-21T14:39:22.83,false
49ID,ISUZU,,2006-12-21T14:39:22.83,false
49IE,HAMAEI-MARU,,2006-12-21T14:39:22.83,false
49IF,IWAKI,,2006-12-21T14:39:22.83,false
49IG,SHIGA MARU,,2006-12-21T14:39:22.83,false
49IH,FUKUI MARU,,2006-12-21T14:39:22.83,false
49II,SHICHITO MARU,,2006-12-21T14:39:22.83,false
49IJ,Iwaki Maru,,2013-09-17T17:16:26.44,false
49IK,ISHIKARI,,2006-12-21T14:39:22.83,false
49IM,KITAKAMI,,2006-12-21T14:39:22.83,false
49IN,SHINYO MARU,,2006-12-21T14:39:22.83,false
49IO,KOYOSHI MARU,,2006-12-21T14:39:22.83,false
49IQ,Iwate Maru,,2013-04-28T08:45:45.84,false
49IR,KUROKAMI-MARU,,2006-12-21T14:39:22.83,false
49IS,ISOGO,,2006-12-21T14:39:22.83,false
49IT,IWATE-MARU,,2006-12-21T14:39:22.83,false
49IU,IKUNA-MARU,,2006-12-21T14:39:22.83,false
49IW,IWAKI-MARU,,2006-12-21T14:39:22.83,false
49IY,ITSUKI MARU,,2006-12-21T14:39:22.83,false
49IZ,INAZUMA,,2006-12-21T14:39:22.83,false
49J1,Buzen,,2012-02-29T16:37:08.8,false
49J7,CHOKAI MARU,,2019-07-02T09:57:25.027,false
49JA,TOKAI UNIVERSITY II,,2006-12-21T14:39:22.83,false
49JB,JAPAN TUNA NO. 2,,2006-12-21T14:39:22.83,false
49JC,HIDAKA MARU,,2006-12-21T14:39:22.83,false
49JD,HAKAWA #2,,2006-12-21T14:39:22.83,false
49JE,CHOUKAI MARU,,2006-12-21T14:39:22.83,false
49JF,IWATE MARU,,2013-12-13T12:20:11.173,false
49JP,JAPAN ACE,,2006-12-21T14:39:22.83,false
49JQ,ZUIRYU,,2006-12-21T14:39:22.83,false
49JT,TAMAJIMA MARU,,2006-12-21T14:39:22.83,false
49JW,WAKASETO,,2015-07-16T12:06:39.753,false
49JY,JOYO MARU,,2006-12-21T14:39:22.83,false
49K1,KAIYO-MARU NO 1,,2006-12-21T14:39:22.83,false
49K2,KAIYO-MARU NO 2,,2006-12-21T14:39:22.83,false
49K3,KAIYO-MARU NO 3,,2006-12-21T14:39:22.83,false
49K4,KAIYO-MARU NO 4,,2006-12-21T14:39:22.83,false
49K5,KAIYO-MARU NO 5,,2012-07-16T11:44:33.66,false
49K6,KAIYO-MARU,,2006-12-21T14:39:22.83,false
49K7,KASHI,,2006-12-21T14:39:22.83,false
49K8,KIKUCHI,,2006-12-21T14:39:22.83,false
49K9,KYOSHO MARU NO. 3,,2006-12-21T14:39:22.83,false
49KA,KAIHO-MARU,,2006-12-21T14:39:22.83,false
49KB,KARI,,2006-12-21T14:39:22.83,false
49KC,KIRI,,2006-12-21T14:39:22.83,false
49KD,KAIYO-MARU NO 6,,2006-12-21T14:39:22.83,false
49KE,KYOEI MARU,,2006-12-21T14:39:22.83,false
49KF,KOFU MARU,,2006-12-21T14:39:22.83,false
49KG,KASASAGI-MARU,,2006-12-21T14:39:22.83,false
49KH,KOMAHASHI,,2006-12-21T14:39:22.83,false
49KI,KATASHIMA MARU,,2006-12-21T14:39:22.83,false
49KJ,KOSHIJI MARU,,2006-12-21T14:39:22.83,false
49KK,KATSURIKI,,2006-12-21T14:39:22.83,false
49KL,KOZU,,2006-12-21T14:39:22.83,false
49KM,KAMOI-MARU,,2006-12-21T14:39:22.83,false
49KN,KONGOZAN-MARU,,2006-12-21T14:39:22.83,false
49KO,KUSHI MARU,,2006-12-21T14:39:22.83,false
49KP,KOGOSAKI GUARD POINT,,2006-12-21T14:39:22.83,false
49KQ,KOSHIKI,,2006-12-21T14:39:22.83,false
49KR,KUROSHIO MARU,,2013-01-09T16:06:51.797,false
49KS,KISO,,2006-12-21T14:39:22.83,false
49KT,KOCHI MARU,,2006-12-21T14:39:22.83,false
49KU,KUZURYU,,2006-12-21T14:39:22.83,false
49KV,KII MARU,,2006-12-21T14:39:22.83,false
49KW,KAWACHIDORI,,2006-12-21T14:39:22.83,false
49KX,KOTAKA MARU,,2015-10-23T11:04:25.27,false
49KY,KYOSEI-MARU,,2006-12-21T14:39:22.83,false
49KZ,KIJI,,2006-12-21T14:39:22.83,false
49L1,CHIYO MARU,,2006-12-21T14:39:22.83,false
49L2,LANCE,,2006-12-21T14:39:22.83,false
49LA,KHALIJ COOLER,,2006-12-21T14:39:22.83,false
49LB,KHALIJ FREEZER,,2006-12-21T14:39:22.83,false
49LC,HORYU MARU,,2006-12-21T14:39:22.83,false
49LD,FLORIDA MARU,,2006-12-21T14:39:22.83,false
49LE,BIG GLORY,,2006-12-21T14:39:22.83,false
49LF,ENCO MARU,,2006-12-21T14:39:22.83,false
49LG,ATLANTIC HIGHWAY,,2006-12-21T14:39:22.83,false
49LH,SEICHO MARU,,2006-12-21T14:39:22.83,false
49LI,GODWIT V,,2006-12-21T14:39:22.83,false
49LJ,AKIZAKI MARU,,2006-12-21T14:39:22.83,false
49LK,MEIGEN MARU,,2006-12-21T14:39:22.83,false
49LL,TSUKUBA MARU,,2006-12-21T14:39:22.83,false
49LM,KANEFUJI,,2006-12-21T14:39:22.83,false
49LN,RIO DE JANERO MARU,,2006-12-21T14:39:22.83,false
49LO,KOYO MARU,,2012-12-06T13:03:23.76,false
49LP,SUIYO MARU,,2006-12-21T14:39:22.83,false
49LQ,FUJI REEFER,,2006-12-21T14:39:22.83,false
49LR,IBARAKI MARU,,2006-12-21T14:39:22.83,false
49LS,YASUEI,,2006-12-21T14:39:22.83,false
49LT,FUYO MARU,,2006-12-21T14:39:22.83,false
49LU,WAKA HARUSAN MARU,,2006-12-21T14:39:22.83,false
49LV,MIYOSHI MARU,,2006-12-21T14:39:22.83,false
49LW,JAPAN ERICA,,2006-12-21T14:39:22.83,false
49LX,TETSUWA MARU,,2006-12-21T14:39:22.83,false
49LY,CLOVER ACE,,2006-12-21T14:39:22.83,false
49LZ,RYOKO MARU,,2006-12-21T14:39:22.83,false
49M1,MISAGO,,2006-12-21T14:39:22.83,false
49M2,MURASAME,,2006-12-21T14:39:22.83,false
49M3,CHOYO MARU NO 13,,2006-12-21T14:39:22.83,false
49M4,CHOYO MARU NO 15,,2006-12-21T14:39:22.83,false
49M5,MITO MARU,,2006-12-21T14:39:22.83,false
49M6,MUROTO,,2006-12-21T14:39:22.83,false
49M7,MATSUURA,,2006-12-21T14:39:22.83,false
49M8,AMERICA MARU,,2006-12-21T14:39:22.83,false
49M9,ASHU MARU,,2006-12-21T14:39:22.83,false
49MA,MANKEI-MARU,,2006-12-21T14:39:22.83,false
49MB,MAKINAMI,,2006-12-21T14:39:22.83,false
49MC,MOMI,,2006-12-21T14:39:22.83,false
49MD,MIOCHIDORI,,2006-12-21T14:39:22.83,false
49ME,MEIYO-MARU,,2006-12-21T14:39:22.83,false
49MF,KATORI MARU NO. 5,,2006-12-21T14:39:22.83,false
49MG,MYOGA-MARU,,2006-12-21T14:39:22.83,false
49MH,MUTSURE,,2006-12-21T14:39:22.83,false
49MI,MOGAMI-MARU,,2006-12-21T14:39:22.83,false
49MJ,MONJU MARU,,2006-12-21T14:39:22.83,false
49MK,MYOKO-MARU,,2006-12-21T14:39:22.83,false
49ML,MIYAKE,,2006-12-21T14:39:22.83,false
49MM,MIYAKO MARU,,2006-12-21T14:39:22.83,false
49MN,MANSHU,,2006-12-21T14:39:22.83,false
49MO,MOGAMI,,2006-12-21T14:39:22.83,false
49MP,MATSURE GUARD POINT,,2006-12-21T14:39:22.83,false
49MQ,MIKURA,,2006-12-21T14:39:22.83,false
49MR,MAURER,,2006-12-21T14:39:22.83,false
49MS,MUSASHI MARU,,2006-12-21T14:39:22.83,false
49MT,MATSUE,,2006-12-21T14:39:22.83,false
49MU,MIURA,,2006-12-21T14:39:22.83,false
49MV,MINABE,,2006-12-21T14:39:22.83,false
49MW,MATSUSHIMA,,2006-12-21T14:39:22.83,false
49MX,MUTSU,,2016-02-24T11:21:33.91,false
49MY,MIYAGI-MARU,,2006-12-21T14:39:22.83,false
49MZ,MIYAZAKI,,2006-12-21T14:39:22.83,false
49N1,Chosui Maru,,2016-02-24T11:55:17.74,false
49N2,KANO,,2006-12-21T14:39:22.83,false
49N3,TOSAKAIEN MARU,,2006-12-21T14:39:22.83,false
49N4,TSURUGI MARU,,2006-12-21T14:39:22.83,false
49N8,Kaiyo Maru No 5,,2016-02-24T11:55:17.75,false
49NA,NAGASAKI-MARU,,2013-01-10T17:45:18.41,false
49NB,NATSUSHIMA,,2006-12-21T14:39:22.83,false
49NC,NISSHIN MARU NO 3,,2006-12-21T14:39:22.83,false
49ND,NATUSODOMARI,,2006-12-21T14:39:22.83,false
49NE,NIRE,,2006-12-21T14:39:22.83,false
49NG,NAGARA,,2006-12-21T14:39:22.83,false
49NH,KASHIMA MARU,,2011-07-28T10:45:35.293,false
49NI,NASAMI,,2006-12-21T14:39:22.83,false
49NJ,NOJIMA,,2006-12-21T14:39:22.83,false
49NK,HAKUSAN MARU,,2006-12-21T14:39:22.83,false
49NN,NANAO-MARU,,2006-12-21T14:39:22.83,false
49NO,NOTO,,2006-12-21T14:39:22.83,false
49NQ,Kaiko Maru,,2013-09-17T17:13:32.847,false
49NS,NOSHIRO,,2006-12-21T14:39:22.83,false
49NT,NATORI,,2006-12-21T14:39:22.83,false
49NU,SHUSIMA MARU,,2006-12-21T14:39:22.83,false
49NW,HAKUREI MARU NO.2,,2015-07-16T11:58:17.233,false
49NX,KOTAKA MARU,,2016-07-20T00:12:20.42,false
49NY,SHONAN MARU,,2006-12-21T14:39:22.83,false
49NZ,MIRAI,,2016-02-24T11:21:33.92,false
49O1,UTAKA,,2006-12-21T14:39:22.83,false
49O2,TOSHI MARU NO 2,,2006-12-21T14:39:22.83,false
49O3,OITA MARU,,2006-12-21T14:39:22.83,false
49O4,Osaka,,2012-12-06T13:12:12.09,false
49O5,TOSHI MARU NO 5,,2006-12-21T14:39:22.83,false
49O7,TOSHI MARU NO 7,,2006-12-21T14:39:22.83,false
49O8,ORIGO,,2006-12-21T14:39:22.83,false
49OA,OYASHIO MARU,,2006-12-21T14:39:22.83,false
49OB,OKI,,2006-12-21T14:39:22.83,false
49OC,OKICHIDORI,,2006-12-21T14:39:22.83,false
49OD,OYODO,,2006-12-21T14:39:22.83,false
49OF,OUMI MARU,,2006-12-21T14:39:22.83,false
49OH,SAHO-MARU,,2006-12-21T14:39:22.83,false
49OI,KAIKO-MARU,,2013-01-09T12:14:57.053,false
49OJ,OJIKA,,2006-12-21T14:39:22.83,false
49OK,OKUSHIRI,,2006-12-21T14:39:22.83,false
49OM,OSUMI-MARU,,2006-12-21T14:39:22.83,false
49ON,ONAMI,,2006-12-21T14:39:22.83,false
49OO,KOHO-MARU,,2006-12-21T14:39:22.83,false
49OQ,Kuroshio Maru,,2013-04-28T08:49:35.587,false
49OR,TOTTORI-MARU,,2006-12-21T14:39:22.83,false
49OS,OSHORO MARU,,2015-06-26T11:48:31.357,false
49OT,OTOMARI,,2006-12-21T14:39:22.83,false
49OU,HOKUYO-MARU,,2006-12-21T14:39:22.83,false
49OV,OKAYAMA MARU,,2006-12-21T14:39:22.83,false
49OW,OKINAWA,,2006-12-21T14:39:22.83,false
49OX,Oshoro Maru,,2015-08-26T11:02:55.577,false
49OY,KIYO,,2006-12-21T14:39:22.83,false
49OZ,MIYAZAKI MARU,,2018-11-07T08:39:31.15,false
49P0,AL ZUBARAH,,2016-02-24T11:57:58.18,false
49PA,KASHIMASAN MARU,,2006-12-21T14:39:22.83,false
49PB,PB,,2006-12-21T14:39:22.83,false
49PC,AKI,,2006-12-21T14:39:22.83,false
49PD,TUKUSI,,2006-12-21T14:39:22.83,false
49PE,PACIFIC EXPRESS,,2006-12-21T14:39:22.83,false
49PF,PEGASUS MARU,,2006-12-21T14:39:22.83,false
49PG,ALBATROSS,,2006-12-21T14:39:22.83,false
49PH,ZENKO MARU,,2006-12-21T14:39:22.83,false
49PI,SHINSEI MARU,,2015-01-11T22:57:31.423,false
49PJ,ASAHI MARU,,2006-12-21T14:39:22.83,false
49PK,TAKUYO MARU,,2013-01-09T17:00:47.357,false
49PL,KASHIMA,,2006-12-21T14:39:22.83,false
49PM,JAPAN IRIS,,2006-12-21T14:39:22.83,false
49PN,PACIFIC MARU,,2006-12-21T14:39:22.83,false
49PP,HAGUSAN,,2006-12-21T14:39:22.83,false
49PQ,KAGA MARU,,2006-12-21T14:39:22.83,false
49PR,TOWADA MARU,,2006-12-21T14:39:22.83,false
49PS,KURUSHIMA MARU,,2006-12-21T14:39:22.83,false
49PT,JAPAN CARRYALL,,2006-12-21T14:39:22.83,false
49PU,SIEI MARU,,2006-12-21T14:39:22.83,false
49PV,KITAURA,,2006-12-21T14:39:22.83,false
49PW,SHOSHIN MARU,,2006-12-21T14:39:22.83,false
49PX,TENYO MARU,,2006-12-21T14:39:22.83,false
49PY,POLARSTAR,,2006-12-21T14:39:22.83,false
49Q1,KAIYO,,2016-02-24T11:18:55.53,false
49Q2,KAIYO,,2016-02-24T11:18:55.51,false
49Q3,Azuma,,2012-02-29T16:30:34.147,false
49Q4,Azuma,,2012-02-29T16:29:43.257,false
49Q5,Asama Maru,,2012-07-25T14:43:49.95,false
49Q6,Boso Maru,,2013-05-21T10:58:28.14,false
49Q7,Kojima,,2013-01-24T11:21:10.977,false
49Q8,Tateyama Maru,,2018-06-14T17:07:53.133,false
49Q9,Tateyama Maru,,2018-06-14T17:07:53.12,false
49QA,Abukuma,,2012-05-22T20:49:09.823,false
49QB,Umitaka Maru,,2013-06-12T17:49:42.817,false
49QC,Heian Maru,,2013-06-12T17:50:36.563,false
49QD,Shimane Maru,,2013-11-13T12:11:10.96,false
49QE,Nagasaki Maru,,2013-11-13T12:12:15.697,false
49QF,Nagasaki Maru,,2013-11-13T12:13:16.617,false
49QP,LNG MALEO,,2016-09-05T19:09:12.297,false
49QQ,Kuroshio,,2015-11-12T14:19:23.327,false
49QS,KAIYU MARU,,2015-09-29T13:14:13.477,false
49QV,Takuyo Maru,,2014-01-01T20:52:44.867,false
49QW,SHINKAI 2000,,2018-05-14T13:24:59.033,false
49QX,KOTAKA MARU,,2016-07-20T00:12:53.357,false
49QY,NATSUDOMARI,,2015-11-22T10:52:48.357,false
49RA,SHIRATORI MARU,,2006-12-21T14:39:22.83,false
49RB,SASAGAKE MARU,,2006-12-21T14:39:22.83,false
49RC,TOMASHIMA,,2006-12-21T14:39:22.83,false
49RD,WAKAZURA,,2006-12-21T14:39:22.83,false
49RE,REBUN,,2006-12-21T14:39:22.83,false
49RF,RIYOFUKU MARU,,2006-12-21T14:39:22.83,false
49RG,ZUOI MARU,,2006-12-21T14:39:22.83,false
49RH,AIOI MARU No. 5,,2006-12-21T14:39:22.83,false
49RI,RISHIRI,,2006-12-21T14:39:22.83,false
49RK,KATSURA,,2006-12-21T14:39:22.83,false
49RL,YOSHIO MARU No. 18,,2006-12-21T14:39:22.83,false
49RM,RYUSYO MARU,,2006-12-21T14:39:22.83,false
49RN,SINSHUN MARU,,2006-12-21T14:39:22.83,false
49RO,Rosarugosa,,2013-06-12T17:45:51.66,false
49RP,SEISEI MARU No. 1,,2006-12-21T14:39:22.83,false
49RQ,Fukui Maru,,2013-06-12T17:44:48.413,false
49RR,KYOSYOU MARU No. 3,,2006-12-21T14:39:22.83,false
49RS,REISUI MARU,,2006-12-21T14:39:22.83,false
49RT,TOO MARU,,2006-12-21T14:39:22.83,false
49RU,KORYU MARU NO. 15,,2006-12-21T14:39:22.83,false
49RV,KASUGA MARU No.88,,2018-07-26T14:34:24.24,false
49RW,ZUIYO MARU,,2009-12-11T14:47:43.42,false
49RX,MOTOURA,,2006-12-21T14:39:22.83,false
49RY,RYOFU MARU,,2013-12-19T18:33:11.643,false
49RZ,BAISHO MARU,,2006-12-21T14:39:22.83,false
49S0,SHINKAI MARU,,2018-08-30T09:40:29.033,false
49S1,SHONAN MARU NO 1,,2006-12-21T14:39:22.83,false
49S2,SAKURA,,2006-12-21T14:39:22.83,false
49S3,SHONAN MARU NO 3,,2006-12-21T14:39:22.83,false
49S4,SUGI,,2006-12-21T14:39:22.83,false
49S5,SENDAI,,2006-12-21T14:39:22.83,false
49S6,SHONAN MARU NO 6,,2006-12-21T14:39:22.83,false
49S7,SHONAN MARU NO 7,,2006-12-21T14:39:22.83,false
49S8,SHONAN MARU NO 8,,2006-12-21T14:39:22.83,false
49S9,SEIHO MARU,,2016-01-21T13:58:59.2,false
49SA,SADO,,2006-12-21T14:39:22.83,false
49SB,SOYA,,2006-12-21T14:39:22.83,false
49SC,SHUNYO MARU,,2006-12-21T14:39:22.83,false
49SD,SHIKINAMI,,2006-12-21T14:39:22.83,false
49SE,SOEI-MARU,,2006-12-21T14:39:22.83,false
49SF,SENSHU MARU,,2006-12-21T14:39:22.83,false
49SG,SAGAMI-MARU,,2006-12-21T14:39:22.83,false
49SH,SEIFU MARU,,2006-12-21T14:39:22.83,false
49SI,SHINNAN-MARU,,2006-12-21T14:39:22.83,false
49SJ,SHISAKA,,2006-12-21T14:39:22.83,false
49SK,SHUNKOTSU MARU,,2006-12-21T14:39:22.83,false
49SL,SUMIDA,,2006-12-21T14:39:22.83,false
49SM,SHIMANE MARU,,2013-01-10T17:13:06.593,false
49SN,SHINANO,,2006-12-21T14:39:22.83,false
49SO,SOYO-MARU,,2006-12-21T14:39:22.83,false
49SP,SURUGA MARU,,2006-12-21T14:39:22.83,false
49SQ,SHIKINE,,2006-12-21T14:39:22.83,false
49SR,SORACHI,,2006-12-21T14:39:22.83,false
49SS,SHIKIISAN MARU,,2006-12-21T14:39:22.83,false
49ST,SATSUMA,,2014-04-08T23:32:25.56,false
49SU,SHUMPU MARU,,2006-12-21T14:39:22.83,false
49SV,SACHIKAZE MARU,,2006-12-21T14:39:22.83,false
49SW,SAWACHIDORI,,2006-12-21T14:39:22.83,false
49SX,SHINHAYABUSA MARU,,2006-12-21T14:39:22.83,false
49SY,SHOYO MARU,,2006-12-21T14:39:22.83,false
49SZ,SYUNEI MARU,,2006-12-21T14:39:22.83,false
49T1,TAKUNAN-MARU NO 1,,2006-12-21T14:39:22.83,false
49T2,TAKUNAN-MARU NO 2,,2006-12-21T14:39:22.83,false
49T3,TAKUNAN-MARU NO 3,,2006-12-21T14:39:22.83,false
49T4,TAKANAMI,,2006-12-21T14:39:22.83,false
49T5,TAKUNAN-MARU NO 5,,2006-12-21T14:39:22.83,false
49T6,TOCHI,,2006-12-21T14:39:22.83,false
49T7,TACHIBANA MARU,,2006-12-21T14:39:22.83,false
49T8,TAKUNAN-MARU NO 8,,2006-12-21T14:39:22.83,false
49T9,TAKO MARU,,2006-12-21T14:39:22.83,false
49TA,TANKAI-MARU,,2006-12-21T14:39:22.83,false
49TB,CHIBA MARU,,2006-12-21T14:39:22.83,false
49TC,TAKAO-MARU,,2006-12-21T14:39:22.83,false
49TD,TANSEI MARU,,2006-12-21T14:39:22.83,false
49TE,TATEYAMA-MARU,,2018-06-14T17:07:52.983,true
49TF,TERUZUKI,,2006-12-21T14:39:22.83,false
49TG,TSUGARU,,2006-12-21T14:39:22.83,false
49TH,TAIHO-MARU,,2006-12-21T14:39:22.83,false
49TI,CHIKUBA MARU,,2006-12-21T14:39:22.83,false
49TJ,TAKA,,2006-12-21T14:39:22.83,false
49TK,TAKUYO,,2006-12-21T14:39:22.83,false
49TL,TSUBAME,,2006-12-21T14:39:22.83,false
49TM,TAMA-MARU,,2006-12-21T14:39:22.83,false
49TN,TONE,,2006-12-21T14:39:22.83,false
49TO,TONAN-MARU,,2006-12-21T14:39:22.83,false
49TP,TOKUSHIMA MARU,,2006-12-21T14:39:22.83,false
49TQ,TOKAIDAIGAKU MARU II,,2006-12-21T14:39:22.83,false
49TR,TENRYO,,2006-12-21T14:39:22.83,false
49TS,TOSHI MARU,,2006-12-21T14:39:22.83,false
49TT,TATSUTA,,2006-12-21T14:39:22.83,false
49TU,CHOFU MARU,,2006-12-21T14:39:22.83,false
49TV,TOKAIDAIGAKU MARU,,2006-12-21T14:39:22.83,false
49TW,TOKIWA MARU,,2006-12-21T14:39:22.83,false
49TX,TAKUNAN-MARU NO 10,,2006-12-21T14:39:22.83,false
49TY,CHOSHU MARU,,2006-12-21T14:39:22.83,false
49TZ,TAUIMA-MARU,,2006-12-21T14:39:22.83,false
49U1,Tokushima,,2012-12-06T13:18:41.933,false
49U3,UME MARU NO.3,,2006-12-21T14:39:22.83,false
49U7,SHOYO,,2009-11-27T11:06:03.997,false
49UA,URANAMI,,2006-12-21T14:39:22.83,false
49UB,SUMIEI MARU,,2006-12-21T14:39:22.83,false
49UC,KUDAKA,,2006-12-21T14:39:22.83,false
49UD,MUTSU,,2009-08-06T17:42:58.35,false
49UE,UME,,2006-12-21T14:39:22.83,false
49UF,KEIFU MARU,,2018-12-10T12:25:05.32,false
49UG,SURUGAMA MARU,,2006-12-21T14:39:22.83,false
49UH,ASHU MARU NO 2,,2006-12-21T14:39:22.83,false
49UI,UNRYO-MARU,,2006-12-21T14:39:22.83,false
49UJ,USHIO MARU,,2012-02-29T16:24:22.21,false
49UK,UKURU-MARU,,2006-12-21T14:39:22.83,false
49UM,UMIKAZE-MARU,,2006-12-21T14:39:22.83,false
49UN,UNRYU-MARU,,2006-12-21T14:39:22.83,false
49UO,SUYO-MARU,,2006-12-21T14:39:22.83,false
49UP,Ryofu Maru,,2013-12-17T11:52:27.7,false
49UQ,ASAMA,,2012-07-25T14:44:25.057,false
49UR,TSURU MARU,,2006-12-21T14:39:22.83,false
49US,OSHIMA MARU,,2006-12-21T14:39:22.83,false
49UT,UMITAKA-MARU,,2006-12-21T14:39:22.83,false
49UU,KASHIMA MARU,,2013-08-15T18:02:41.56,false
49UV,YOSHU MARU,,2006-12-21T14:39:22.83,false
49UW,Shirochidori,,2012-03-21T20:19:47.61,false
49UX,Ryofu Maru,,2013-12-20T16:58:49.503,false
49UY,KOSHU MARU,,2006-12-21T14:39:22.83,false
49UZ,UZURA,,2006-12-21T14:39:22.83,false
49V1,SATSUNAN,,2015-06-30T11:20:25.847,false
49VA,EIJIN MARU,,2006-12-21T14:39:22.83,false
49VB,ZUIO MARU,,2006-12-21T14:39:22.83,false
49VC,AZUMA,,2006-12-21T14:39:22.83,false
49VD,TOKIWA,,2006-12-21T14:39:22.83,false
49VE,SURUGA,,2006-12-21T14:39:22.83,false
49VF,KII,,2011-12-27T18:23:30.75,false
49VG,BUZEN,,2011-11-17T13:43:33.71,false
49VH,SHIOKAZE,,2006-12-21T14:39:22.83,false
49VI,SRIANAMI MARU,,2006-12-21T14:39:22.83,false
49VJ,HOKUSEI,,2013-01-08T11:46:36.307,false
49VK,KAKUYO MARU,,2006-12-21T14:39:22.83,false
49VL,SYUNPU MARU,,2016-02-24T11:23:14.337,false
49VQ,Satsuma,,2014-04-21T22:16:49.413,false
49VT,TOKACHI,,2006-12-21T14:39:22.83,false
49VW,RYUKYU,,2015-07-08T13:14:11.36,false
49VX,AICHI MARU,,2015-08-26T11:04:55.707,false
49W1,TANSHU MARU,,2018-11-07T08:42:45.473,false
49WA,WAKATAKA MARU,,2006-12-21T14:39:22.83,false
49WC,WAKACHIBA MARU,,2006-12-21T14:39:22.83,false
49WD,AMBASSADOR BRIDGE,,2006-12-21T14:39:22.83,false
49WE,WAKATAKE MARU,,2006-12-21T14:39:22.83,false
49WF,CENTRAL HIGHWAY NO. 5,,2006-12-21T14:39:22.83,false
49WG,OGASAWARA MARU,,2006-12-21T14:39:22.83,false
49WK,WAKABA,,2006-12-21T14:39:22.83,false
49WL,KATSUSHIO MARU,,2006-12-21T14:39:22.83,false
49WM,WAKASHIO MARU,,2006-12-21T14:39:22.83,false
49WN,Kii,,2013-12-06T00:06:20.76,false
49WP,WAKAYAMA,,2006-12-21T14:39:22.83,false
49WS,WASHI,,2006-12-21T14:39:22.83,false
49WT,WAKATORI MARU,,2006-12-21T14:39:22.83,false
49WZ,WAKAZURU,,2006-12-21T14:39:22.83,false
49X1,SHINEI MARU,,2006-12-21T14:39:22.83,false
49X2,SEIKO MARU NO.8,,2006-12-21T14:39:22.83,false
49X3,SHIRANAMI,,2006-12-21T14:39:22.83,false
49X4,TOYAMA MARU NO.18,,2006-12-21T14:39:22.83,false
49X5,WAKASHIO,,2006-12-21T14:39:22.83,false
49X6,YASHIO,,2012-12-03T17:31:14.12,false
49X7,MIYAKO,,2006-12-21T14:39:22.83,false
49X8,YAKURI MARU,,2006-12-21T14:39:22.83,false
49X9,Zuiho Maru - Shin Oita Maru,,2018-06-15T02:03:07.807,true
49XA,KOTOBUKI MARU NO.10,,2006-12-21T14:39:22.83,false
49XB,DAISEN,,2006-12-21T14:39:22.83,false
49XC,SHINDAITO MARU,,2006-12-21T14:39:22.83,false
49XD,TAIKEI MARU NO.11,,2006-12-21T14:39:22.83,false
49XE,SEISHO MARU NO.1,,2006-12-21T14:39:22.83,false
49XF,EITOKU MARU,,2006-12-21T14:39:22.83,false
49XG,KAGAMI,,2006-12-21T14:39:22.83,false
49XH,GEPPO,,2006-12-21T14:39:22.83,false
49XJ,SHINMIYAGI MARU,,2006-12-21T14:39:22.83,false
49XK,KAIYO,,2018-06-12T17:00:01.293,true
49XL,HYOGO MARU NO.1,,2006-12-21T14:39:22.83,false
49XM,HATSUE MARU NO.62,,2006-12-21T14:39:22.83,false
49XN,HAKUCHO MARU,,2006-12-21T14:39:22.83,false
